burial,n_pep_contacted,chain_balance,n_hbond,F_cdr12,F_cdr3a
1882.782854107958,8,0.3703703703703703,7,0.9863211514191516,-2.741463734539821
2191.889156710211,8,0.4,6,0.0145958135747521,-0.4830563071671719
2084.6776452830527,8,0.36,5,0.3126192398212662,-0.3225196155137699
2020.0633279378671,7,0.4705882352941176,2,-0.3414316976412594,-0.1807878275749696
2020.7995664592163,6,0.4666666666666667,2,-0.277459460000332,-0.5133090318326822
1994.0732209412308,6,0.4705882352941176,1,-0.2774594600003319,-0.4163538988877366
1999.883294961146,8,0.2,3,0.5638465082417071,0.0466566655167979
1844.0604375730836,5,0.3846153846153846,2,0.808113619936933,-0.7884773269482601
2034.46467768836,8,0.3846153846153846,4,-0.9687024427666238,-3.0574364114557344
1932.8368194153736,5,0.3333333333333333,1,0.0,0.611721765654843
1506.379138105418,6,0.4210526315789473,4,-0.6160608537017471,0.1895725050163465
1922.883198313568,7,0.3888888888888889,2,0.8196231452588022,0.760955856168581
2078.780398350158,8,0.36,0,0.1350622858916102,0.6833696196385343
2073.294888550561,8,0.3461538461538461,0,-0.0775331980658197,0.8056591973968086
1807.0068350556903,6,0.04,3,0.3293585607398724,-0.157213877268082
1433.8261543546469,5,0.375,3,0.138475059945009,-0.567740381340791
1528.461015876368,5,0.4,3,0.2130639169360816,-0.567740381340791
1729.6387196784344,6,0.3333333333333333,3,0.5245608535936778,-0.567740381340791
